Area Codes,All Ages
E01032354,2887
E01032386,1416
E01032387,1381
E01032401,1491
E01032368,1271
E01032369,1527
E01032370,1271
E01032371,1339
E01032359,1939
E01032360,1945
E01032361,1705
E01032357,1133
E01032358,1416
E01032365,1704
E01032367,1523
E01032362,2062
E01032363,1510
E01032364,1712
E01032366,1670
E01032399,1746
E01032400,2254
E01032404,2397
E01032345,1502
E01032346,1405
E01032395,1292
E01032417,1474
E01032392,1583
E01032393,1599
E01032394,1146
E01032416,1218
E01032355,1288
E01032356,1137
E01032402,1655
E01032403,1628
E01032375,1201
E01032382,1254
E01032383,1463
E01032410,1427
E01032411,1634
E01032390,1455
E01032391,1155
E01032414,1436
E01032415,1665
E01032405,1822
E01032406,1437
E01032407,1441
E01032408,1320
E01032409,1493
E01032340,1634
E01032341,1371
E01032349,1605
E01032350,1278
E01032388,1342
E01032389,1375
E01032343,2499
E01032377,1975
E01032378,1682
E01032376,1503
E01032384,1619
E01032385,1178
E01032396,1643
E01032342,2605
E01032344,2197
E01032379,1797
E01032380,1574
E01032381,1921
E01032397,2218
E01032398,1757
E01032351,1607
E01032352,1477
E01032353,1630
E01032374,1313
E01032347,1304
E01032348,1287
E01032372,1418
E01032373,1291
E01032412,1258
E01032413,1156
E07000239,99902
E01032431,1519
E01032432,1432
E01032433,1436
E01032439,1374
E01032440,1168
E01032479,2092
E01032441,1208
E01032442,1623
E01032443,1336
E01032444,1238
E01032445,1577
E01032436,1478
E01032438,1539
E01032446,1434
E01032447,1510
E01032448,1191
E01032434,2387
E01032435,1487
E01032437,1812
E01032450,2462
E01032430,1730
E01032480,1780
E01032481,1796
E01032482,1360
E01032451,1520
E01032452,1610
E01032453,1758
E01032454,1699
E01032449,1515
E01032464,1542
E01032465,1511
E01032466,1434
E01032467,1195
E01032468,1124
E01032474,1755
E01032475,1634
E01032476,1344
E01032477,1203
E01032478,1528
E01032469,1738
E01032470,2123
E01032471,1616
E01032418,1291
E01032419,1261
E01032420,1221
E01032421,1173
E01032422,1461
E01032427,1538
E01032428,1539
E01032429,1522
E01032472,1248
E01032473,1289
E01032455,1510
E01032456,1177
E01032457,1477
E01032458,1442
E01032459,1443
E01032460,1699
E01032461,2132
E01032462,2269
E01032463,1576
E01032423,1573
E01032424,1417
E01032425,1416
E01032426,1410
E06000055,168751
E01017540,1419
E01017541,1342
E01017544,1348
E01017545,1478
E01017464,1473
E01017465,1461
E01017503,1272
E01017504,2006
E01017546,1139
E01017547,1524
E01017478,1722
E01017479,1308
E01017480,2201
E01017481,1200
E01017528,2459
E01017495,2095
E01017496,1563
E01017542,1392
E01017543,1451
E01033431,1900
E01033432,3012
E01017453,1288
E01017454,1460
E01017455,1427
E01017456,1481
E01017457,1215
E01017458,1247
E01017529,1257
E01017530,1399
E01017531,1378
E01017532,1267
E01017533,1162
E01017534,1500
E01017488,1442
E01017489,1618
E01017490,1406
E01017491,1457
E01017492,1515
E01017493,1686
E01017459,1671
E01017460,1530
E01017461,3400
E01017462,1658
E01017463,1354
E01017482,1389
E01017483,1832
E01017484,1335
E01017485,1332
E01017497,1466
E01017498,1245
E01017499,1437
E01017500,1210
E01017501,1521
E01017502,1876
E01017524,1567
E01017525,1234
E01017526,1477
E01017527,1183
E01017466,2135
E01017467,1309
E01017468,1372
E01017469,2080
E01017470,1283
E01017471,1880
E01017535,1480
E01017536,2595
E01017537,1422
E01017538,1932
E01017539,1557
E01017518,1603
E01017519,1644
E01017520,1709
E01017521,1599
E01017522,2024
E01017523,1661
E01017472,1505
E01017473,2927
E01017474,1945
E01017475,1571
E01017476,1473
E01017477,1313
E01017509,1224
E01017510,1570
E01017511,1231
E01017512,1467
E01017505,1562
E01017506,1583
E01017507,1312
E01017508,1695
E01017513,1478
E01017514,1604
E01017515,1644
E01017516,3011
E01017517,1583
E01017486,2450
E01017487,1838
E01017548,3402
E01017549,1372
E01017550,2776
E01017551,2251
E01017552,1214
E01017553,1239
E01017554,1539
E06000056,278937
E01017433,1683
E01017434,1771
E01017436,2589
E01017430,1549
E01017431,1691
E01017432,1475
E01017435,1879
E01017425,1149
E01017426,1421
E01017427,1804
E01017428,1666
E01017429,1532
E01017412,1581
E01017422,1555
E01017423,1665
E01017424,1414
E01017383,1989
E01017384,1610
E01017385,1973
E01017386,1882
E01017387,1365
E01017388,1412
E01017381,1512
E01017382,1409
E01017389,3620
E01017390,2808
E01017379,1216
E01017380,1300
E01017394,1569
E01017397,1786
E01033194,3060
E01017410,1211
E01017411,1690
E01017419,1632
E01017420,1686
E01017421,1864
E01017416,2989
E01017417,2584
E01017418,1560
E01017451,1518
E01017452,1212
E01017376,2110
E01017377,1996
E01017378,2054
E01017413,1817
E01017414,1800
E01017415,1954
E01017437,1966
E01017438,1658
E01017439,1646
E01017440,1809
E01017441,2186
E01017444,2090
E01017371,1377
E01017372,1511
E01017373,2187
E01017374,1642
E01017375,1536
E01017391,1486
E01017392,1641
E01017393,1720
E01017442,2426
E01017443,1827
E01017446,1808
E01017447,2592
E01017449,1803
E01033188,1602
E01033189,2364
E01033190,1680
E01017399,1528
E01017400,1537
E01017401,1281
E01017402,1663
E01017403,1517
E01017404,1336
E01017405,1454
E01017406,1548
E01017407,1652
E01017398,2484
E01017408,1082
E01017409,1238
E01017445,2864
E01017450,2364
E01017558,1880
E01017559,1691
E01017560,1497
E01017616,2366
E01017577,2505
E01017615,2316
E01017620,1890
E01017621,1628
E01017622,1714
E01017603,1521
E01017604,1675
E01017605,1461
E01017606,1617
E01017607,1383
E01017555,2176
E01017556,1676
E01017557,1885
E01017608,1864
E01017609,2074
E01017589,1746
E01017590,1586
E01017591,1766
E01017610,1186
E01017611,1289
E01017612,1361
E01017613,1466
E01017614,1564
E01017573,1399
E01017575,3084
E01017576,1412
E01033191,1539
E01033192,1908
E01033193,3087
E01017600,2085
E01017601,1525
E01017602,1563
E01017618,1748
E01017619,2237
E01017578,2155
E01017579,1500
E01017580,2552
E01017581,1947
E01017617,1388
E01017582,1513
E01017583,1944
E01017584,2093
E01017585,1371
E01017566,1453
E01017595,1171
E01017596,1658
E01017597,1510
E01017598,1084
E01017599,3052
E01017565,1501
E01017567,1719
E01017568,2045
E01017569,1724
E01017570,2426
E01017592,1675
E01017593,1529
E01017594,2473
E01017623,1751
E01017624,1916
E01017625,1608
E01017626,1634
E01017571,1345
E01017572,1348
E01017586,1519
E01017587,1633
E01017588,1233
E01017561,1647
E01017562,1631
E01017563,1576
E01017564,1526
E06000032,216791
E01015706,1402
E01015707,1473
E01015708,1361
E01015709,1500
E01015710,1528
E01015770,1248
E01015801,1777
E01015803,1457
E01015804,2052
E01015805,1264
E01015769,1232
E01015771,1438
E01015772,1485
E01015773,1325
E01015774,1463
E01015802,1630
E01015744,1523
E01015746,1524
E01015747,1380
E01015748,1670
E01015749,1934
E01015751,1796
E01015752,1306
E01015753,1534
E01015754,1783
E01015755,1783
E01015764,1516
E01015765,1713
E01015766,1774
E01015767,1558
E01015768,1503
E01015783,1766
E01015785,2545
E01015693,1592
E01015694,1444
E01015695,1735
E01015696,1434
E01015697,1706
E01015745,1649
E01015797,1319
E01015798,1319
E01015799,1369
E01015800,1520
E01015812,1317
E01015813,1362
E01015756,1813
E01015757,1591
E01015758,1424
E01015759,1527
E01015760,1504
E01015761,1791
E01015700,2731
E01015701,2238
E01015704,2192
E01015782,2170
E01015784,2274
E01015786,2373
E01015711,1809
E01015712,2008
E01015715,2044
E01015716,1924
E01015717,1695
E01015750,2511
E01015740,1616
E01015775,1802
E01015776,1965
E01015777,1842
E01015778,1796
E01015796,1571
E01015713,1530
E01015714,1804
E01015718,1593
E01015762,1815
E01015763,1592
E01015721,1600
E01015722,1366
E01015806,1361
E01015808,1431
E01015809,1397
E01015810,1383
E01015811,1486
E01015703,2132
E01015726,2224
E01015731,2198
E01015787,2325
E01015788,2076
E01015719,1430
E01015720,1700
E01015723,1400
E01015779,1454
E01015780,1745
E01015781,1661
E01015807,1604
E01015698,1909
E01015699,2066
E01015702,1937
E01015705,1841
E01015725,1729
E01015727,1921
E01015739,2397
E01015741,2813
E01015742,2000
E01015743,1836
E01015789,2267
E01015794,3549
E01015724,2665
E01015728,1822
E01015729,2180
E01015730,2602
E01015732,1813
E01015733,1948
E01015734,1984
E01015735,1935
E01015736,2114
E01015737,1545
E01015738,2012
E01015790,1743
E01015791,3271
E01015792,1913
E01015793,1782
E01015795,2670
E06000031,197095
E01015629,1628
E01015635,1549
E01015636,1074
E01015679,1732
E01015678,1402
E01015680,1495
E01015681,1429
E01015682,1401
E01015630,1522
E01015631,1269
E01015659,1862
E01015684,1392
E01015685,1486
E01015589,1779
E01015590,1289
E01015626,1408
E01015628,2198
E01015617,1293
E01015618,1123
E01015619,2183
E01015620,1849
E01015674,1452
E01015675,1604
E01015676,1849
E01015683,1773
E01015686,1420
E01015607,1457
E01015609,1862
E01015656,1508
E01015657,2691
E01015658,1584
E01015660,1468
E01015605,1635
E01015608,1590
E01015610,1594
E01015633,2392
E01015634,1953
E01015593,1562
E01015596,1739
E01015662,1525
E01015663,1466
E01015664,1622
E01015603,2560
E01015604,1994
E01015632,2115
E01015661,2200
E01015677,1145
E01015591,1470
E01015592,1585
E01015594,2074
E01015595,1513
E01015597,1611
E01015601,2034
E01015651,2199
E01015652,2219
E01015653,1873
E01015654,2547
E01015606,1716
E01015611,2668
E01015613,1673
E01015614,1897
E01015615,1792
E01015616,2014
E01015599,2333
E01015600,1992
E01015602,2483
E01015612,2491
E01015655,2364
E01015598,1408
E01015687,1630
E01015689,1380
E01015690,1185
E01015691,1757
E01015622,2749
E01015665,1795
E01015688,2010
E01015692,1548
E01033173,2122
E01033182,1532
E01015621,2586
E01015623,1811
E01015624,1673
E01015666,1305
E01015668,2116
E01015627,1661
E01015644,2240
E01015645,1566
E01015646,1803
E01015648,1321
E01015667,1391
E01015669,1364
E01015670,1408
E01015671,3696
E01015672,1568
E01015673,1456
E01015637,1466
E01015639,1597
E01015640,1509
E01015641,1285
E01015642,1588
E01015647,1554
E01015638,1506
E01015650,1881
E01033174,1583
E01033179,2087
E01033181,1639
E01015643,1401
E01033175,1497
E01033176,1692
E01033177,1840
E01033178,2520
E01033180,1698
E06000033,179799
E01015833,1582
E01015834,1400
E01015835,1714
E01015836,1533
E01015837,1756
E01015838,1459
E01015863,2413
E01015864,1374
E01015865,1436
E01015866,1524
E01015867,1511
E01015868,1676
E01015814,1465
E01015815,1661
E01015816,1541
E01015817,1655
E01015818,1733
E01015819,1515
E01015857,1564
E01015858,1845
E01015859,2010
E01015860,1555
E01015861,1726
E01015862,1759
E01015820,1610
E01015821,1668
E01015822,1221
E01015823,1713
E01015824,1577
E01015825,1724
E01015826,1474
E01015869,1742
E01015870,1649
E01015871,1616
E01015872,1622
E01015873,1300
E01015874,1692
E01015875,1714
E01015901,1560
E01015902,1709
E01015903,1642
E01015904,1689
E01015905,1455
E01015906,1538
E01015907,1491
E01015908,1596
E01015909,1624
E01015910,1524
E01015911,1335
E01015912,1547
E01015913,1775
E01015883,1432
E01015884,2393
E01015885,1704
E01015886,1535
E01015887,1612
E01015888,1498
E01015895,1776
E01015896,2107
E01015897,2075
E01015898,1756
E01015899,2128
E01015900,1654
E01015845,1660
E01015846,1771
E01015847,1749
E01015848,1686
E01015849,1702
E01015850,1736
E01015827,1612
E01015828,1756
E01015829,1580
E01015830,1572
E01015831,2102
E01015832,1709
E01015876,2602
E01015877,1830
E01015878,1305
E01015879,1347
E01015880,1526
E01015881,1445
E01015882,1865
E01015839,1857
E01015840,1833
E01015841,2593
E01015842,1925
E01015843,1752
E01015844,1925
E01015851,1774
E01015852,1724
E01015853,1830
E01015854,2728
E01015855,2014
E01015856,1835
E01015889,1464
E01015890,1426
E01015891,1532
E01015892,1701
E01015893,1583
E01015894,1477
E01015914,1324
E01015915,1390
E01015916,1558
E01015917,1810
E01015918,1382
E01015919,1379
E01015920,1544
E06000034,167025
E01015943,1497
E01015944,1198
E01015946,1481
E01015997,1367
E01015999,1337
E01015945,1231
E01015983,1427
E01015987,1483
E01015988,1408
E01015998,1542
E01015984,1250
E01015985,1394
E01015986,1536
E01015990,1458
E01016001,1307
E01015977,1930
E01015978,1274
E01015979,1390
E01015980,1539
E01015989,1642
E01015991,1509
E01015992,1967
E01016000,1459
E01016002,1332
E01015932,1783
E01015971,1604
E01015972,1837
E01015973,2523
E01015974,1417
E01015975,1633
E01015927,1916
E01015928,1761
E01015929,1609
E01015930,1839
E01015931,1484
E01015976,1888
E01015922,1588
E01015923,2063
E01015924,1593
E01015925,1634
E01015926,1670
E01015957,1572
E01015958,1293
E01015993,1610
E01015994,1846
E01015995,1643
E01015996,1590
E01015963,1257
E01015964,1573
E01015965,1847
E01015966,1583
E01015933,1679
E01015934,1478
E01015935,1758
E01015936,1766
E01015937,1609
E01015938,1939
E01015947,1486
E01015948,1619
E01015949,1691
E01015950,1689
E01015960,1400
E01015967,1503
E01015968,1398
E01015969,1828
E01015970,1318
E01015921,1271
E01016011,1923
E01016012,3380
E01016013,2761
E01016014,2937
E01016015,2054
E01015955,1605
E01015956,2169
E01015959,1756
E01015961,1587
E01015962,1826
E01015951,1784
E01015952,2488
E01015953,2357
E01015954,2541
E01016003,2172
E01016004,1755
E01016005,1569
E01016006,1915
E01016007,1570
E01016008,1565
E01016009,1674
E01016010,1419
E01015982,2674
E01033610,1760
E01033611,1887
E01033613,1566
E01015939,1587
E01015941,1482
E01015942,1597
E01033612,1704
E01033614,1915
E07000008,131799
E01017975,1574
E01017976,1607
E01017977,1786
E01017978,1530
E01017979,1554
E01017980,1074
E01017949,1841
E01017950,1468
E01017951,1482
E01017952,1434
E01017953,1638
E01017954,1512
E01017971,1598
E01017972,1540
E01017973,1787
E01017974,1677
E01032792,1337
E01032802,1536
E01018006,1660
E01018007,1516
E01018008,1688
E01018009,1931
E01018010,1807
E01017955,1484
E01017956,1280
E01017957,1628
E01017958,5725
E01017943,1936
E01017944,1414
E01017945,1825
E01017946,1602
E01017947,1661
E01017948,1661
E01017983,2373
E01017984,1727
E01017985,2654
E01017986,3866
E01032797,5597
E01017987,1749
E01017988,1737
E01017989,2727
E01017990,1223
E01017991,1581
E01017997,2416
E01017998,1786
E01017999,1823
E01018000,1725
E01018001,1653
E01017965,1783
E01017966,2978
E01017967,1835
E01017968,1593
E01017969,1621
E01017959,1694
E01017960,1438
E01017961,1195
E01017962,1685
E01017963,1582
E01017964,1379
E01018002,2830
E01018003,3131
E01018005,2262
E01032794,1221
E01032795,2899
E01017992,1816
E01017993,2247
E01017994,1674
E01017995,1516
E01017996,1990
E07000009,87825
E01018042,1538
E01018043,2240
E01018044,1708
E01018045,1405
E01018046,2592
E01018020,1521
E01018021,1604
E01018022,1362
E01018055,2066
E01018056,1939
E01018027,1741
E01018029,2981
E01018032,2523
E01018033,2072
E01033426,1604
E01033430,1546
E01018024,1191
E01018025,1611
E01018026,1397
E01018030,1066
E01033425,2165
E01033428,1508
E01018036,1638
E01018037,1441
E01018038,1502
E01018039,1317
E01018053,1813
E01018054,2321
E01018047,2431
E01018049,1873
E01018050,1444
E01018051,1953
E01018052,1994
E01033427,1414
E01033429,2098
E01018034,1676
E01018035,2218
E01018040,1316
E01018041,1074
E01018013,1724
E01018014,1853
E01018015,1343
E01018016,1406
E01018011,2652
E01018012,1563
E01018057,2083
E01018017,1191
E01018019,1006
E01018023,2371
E01032611,1730
E07000010,100182
E01018094,1875
E01018095,1675
E01018096,1615
E01018097,1479
E01018063,2589
E01018073,2389
E01018107,1814
E01018108,2246
E01018109,2033
E01018069,1776
E01018070,2125
E01018071,2013
E01018093,2457
E01018103,1213
E01018104,1228
E01033111,1612
E01033112,1460
E01018066,1523
E01018067,1890
E01018068,1586
E01018090,1960
E01018091,1473
E01018092,1811
E01018081,1994
E01018082,1941
E01018083,1931
E01018084,2003
E01018064,2047
E01018072,1793
E01018074,1195
E01018075,1180
E01018098,1283
E01018099,1253
E01018100,1267
E01018101,1406
E01018077,1900
E01018078,1765
E01018079,1737
E01018080,2423
E01018058,1518
E01018059,1437
E01018060,1894
E01018061,1316
E01018085,1683
E01018086,1909
E01018087,2086
E01018088,1490
E01018065,2364
E01018076,2106
E01018111,2348
E01018062,2505
E01018102,3024
E01018105,1231
E01018106,1577
E01018110,2734
E07000011,175666
E01018212,1620
E01018213,1983
E01018214,2013
E01018215,1397
E01018216,2520
E01018217,1666
E01018127,1520
E01018128,1184
E01018200,1583
E01018201,1434
E01018156,1622
E01018157,2065
E01018158,1678
E01018159,1355
E01018160,1672
E01018191,1238
E01018192,1849
E01018193,1153
E01018194,1429
E01018195,1304
E01018208,1643
E01018209,1464
E01018210,1294
E01018211,1885
E01018196,1278
E01018197,1446
E01018198,1663
E01018199,1551
E01018206,2126
E01018207,1571
E01018121,1337
E01018122,1090
E01018123,1556
E01018124,1962
E01018143,1942
E01018144,1727
E01018145,1372
E01018146,2357
E01018147,1787
E01018139,1619
E01018140,1254
E01018141,1583
E01018142,1566
E01018113,1539
E01018116,1233
E01018117,1689
E01018118,1994
E01033433,2146
E01018161,1355
E01018162,1578
E01018163,1423
E01018164,1224
E01018165,1295
E01018170,1326
E01018171,1675
E01018138,2333
E01018148,2475
E01018149,1481
E01018150,1828
E01018151,2131
E01018166,1612
E01018167,1496
E01018168,2045
E01018169,1780
E01018131,1525
E01018132,1629
E01018133,1744
E01018134,1896
E01018125,1612
E01018126,1586
E01018152,1471
E01018153,1787
E01018129,1535
E01018130,1678
E01018202,1471
E01018203,1884
E01018204,1411
E01018205,1771
E01018115,2566
E01018119,1516
E01018120,1767
E01018137,1696
E01018135,4701
E01018136,1699
E01018154,2188
E01018155,1586
E01018187,2174
E01018188,1492
E01018189,1266
E01018190,1586
E01018172,1423
E01018173,1218
E01018174,1529
E01018175,1381
E01018176,1220
E01018181,3158
E01018182,1498
E01018183,1549
E01018184,1359
E01018185,1622
E01018186,1728
E01018177,1440
E01018178,1515
E01018179,1436
E01018180,1337
E07000012,156468
E01018304,1901
E01018305,1355
E01018306,1551
E01018307,2199
E01018233,1739
E01018234,1684
E01018235,1673
E01018236,1701
E01018237,1556
E01018266,3499
E01018284,1325
E01018285,1233
E01018298,1262
E01018299,1777
E01018300,1199
E01018301,1418
E01018221,1699
E01018222,1445
E01018223,1913
E01018257,1541
E01018258,1680
E01018259,1426
E01018260,1934
E01018262,1486
E01033120,1652
E01033121,2332
E01018272,1500
E01018273,1662
E01018274,1724
E01018297,1616
E01018224,1473
E01018225,1100
E01018248,2588
E01018249,995
E01018250,1210
E01018231,2647
E01018232,2360
E01018251,1162
E01018252,1416
E01018255,1112
E01018242,1576
E01018243,1776
E01018244,1645
E01018286,1667
E01018287,1362
E01018296,1100
E01018292,1492
E01018293,1598
E01018294,1764
E01018295,1561
E01018245,1675
E01018246,1582
E01018247,1745
E01018275,2427
E01018240,1218
E01018253,1165
E01018254,1391
E01018256,1615
E01018291,1221
E01018279,1504
E01018280,1594
E01018281,1614
E01018282,1330
E01018283,1322
E01018218,1775
E01018219,1451
E01018220,1451
E01018263,1540
E01018264,1636
E01018265,1802
E01018238,1449
E01018239,1425
E01018288,1170
E01018289,1241
E01018302,1496
E01018303,1263
E01018241,1245
E01018267,2335
E01018268,1932
E01018269,1372
E01018270,1120
E01018271,1531
E01018226,1098
E01018227,1865
E01018228,1634
E01018290,2422
E01033113,1162
E01033114,1545
E01033115,1486
E01033117,1355
E01033119,3433
E01018276,1495
E01018277,1806
E01018278,2507
E01033116,2287
E01033118,1450
E07000066,183378
E01021237,1378
E01021238,1393
E01021242,1253
E01021250,1557
E01021251,1602
E01021245,1482
E01021246,1458
E01021248,1416
E01021249,1484
E01021252,1426
E01021239,1468
E01021240,1731
E01021241,1673
E01021243,1667
E01021247,1542
E01021244,1546
E01021253,1728
E01021255,1436
E01021256,1438
E01021258,1706
E01021334,1692
